start_lat,start_lon,label,target_distance,max_candidates,n_nodes,n_edges,n_routes,max_cands,attempt,duration,min_ele,max_ele,min_dist,max_dist
50.9873551,-1.406696,Southampton Common,5000,14336,1920,4660,64,14336,1,8.599764887,73.00444030761719,91.593017578125,5386.004906875225,5499.685587348296
50.9873551,-1.406696,Southampton Common,5000,15360,1920,4660,64,15360,1,8.817396327,76.0000114440918,99.08000946044922,5385.503707900258,5499.830296000821
50.9873551,-1.406696,Southampton Common,5000,16384,1920,4660,64,16384,1,9.452424429,72.00799942016602,89.00301742553711,5430.148137963149,5499.563794919451
51.089682,-1.161272,New Alresford,5000,128,620,1474,15,128,1,0.153761933,81.52678680419922,97.93561553955078,5197.354529285568,5499.729846415235
51.089682,-1.161272,New Alresford,5000,256,620,1474,13,256,1,0.196064206,78.67163848876953,99.19263458251953,4944.770397212463,5496.928277406757
51.089682,-1.161272,New Alresford,5000,384,620,1474,38,384,1,0.371647932,83.19300842285156,108.44862365722656,5208.024223912681,5499.508310906743
51.089682,-1.161272,New Alresford,5000,512,620,1474,49,512,1,0.514065253,89.86100769042969,110.3686294555664,5041.057098784145,5498.4749759387805
51.089682,-1.161272,New Alresford,5000,640,620,1474,57,640,1,0.646851804,88.78801727294922,112.82059478759766,5016.436865319849,5498.857963872651
51.089682,-1.161272,New Alresford,5000,768,620,1474,64,768,1,0.634519388,91.72499084472656,114.89361572265625,5188.468239278955,5499.013508910128
51.089682,-1.161272,New Alresford,5000,896,620,1474,64,896,1,0.676439834,90.07463836669922,113.1675796508789,5140.533655263658,5499.931472640266
51.089682,-1.161272,New Alresford,5000,1024,620,1474,55,1024,1,0.783999796,91.23701477050781,123.24339294433594,4843.039645852502,5499.682725756054
51.089682,-1.161272,New Alresford,5000,2048,620,1474,64,2048,1,1.233755396,91.697998046875,119.7236328125,5000.692040374126,5499.76055870675
51.089682,-1.161272,New Alresford,5000,3072,620,1474,64,3072,1,1.688681099,85.66500091552734,125.63864135742188,5227.484678477872,5499.6591542077795
51.089682,-1.161272,New Alresford,5000,4096,620,1474,64,4096,1,2.436646486,95.609619140625,122.87162780761719,5141.352018628696,5498.440610674666
51.089682,-1.161272,New Alresford,5000,5120,620,1474,64,5120,1,3.309185469,111.11939239501953,125.07241821289062,5326.444652511955,5498.905510154847
51.089682,-1.161272,New Alresford,5000,6144,620,1474,64,6144,1,3.549449072,97.11062622070312,123.06439971923828,4999.251976919678,5498.679657608949
51.089682,-1.161272,New Alresford,5000,7168,620,1474,64,7168,1,4.12972614,109.79241943359375,124.36661529541016,5361.435664862925,5499.5976417322645
51.089682,-1.161272,New Alresford,5000,8192,620,1474,64,8192,1,4.871954007,109.00239562988281,125.42041778564453,5371.910245399603,5499.770391770541
51.089682,-1.161272,New Alresford,5000,9216,620,1474,64,9216,1,5.4123259919999995,112.02742004394531,124.59040832519531,5360.949162918477,5499.9632919888945
51.089682,-1.161272,New Alresford,5000,10240,620,1474,64,10240,1,6.80275971,112.02740478515625,124.56440734863281,5364.024768245042,5499.956293046286
51.089682,-1.161272,New Alresford,5000,11264,620,1474,64,11264,1,7.249262851,113.09039306640625,123.33740997314453,5358.33524945795,5499.674994966975
51.089682,-1.161272,New Alresford,5000,12288,620,1474,64,12288,1,7.285585045,112.24542236328125,126.98639678955078,5319.847257073258,5499.886934736063
51.089682,-1.161272,New Alresford,5000,13312,620,1474,64,13312,1,8.172931331,115.06839752197266,123.48241424560547,5417.432421363995,5499.793850957751
51.089682,-1.161272,New Alresford,5000,14336,620,1474,64,14336,1,8.715611243,113.52639770507812,122.76641845703125,5405.932868295382,5499.380806872362
51.089682,-1.161272,New Alresford,5000,15360,620,1474,64,15360,1,9.217776321,114.02140045166016,126.92243194580078,5351.699569618893,5499.056730351974
51.089682,-1.161272,New Alresford,5000,16384,620,1474,64,16384,1,9.710625986,114.00740814208984,126.4344253540039,5330.386633810658,5497.844503232276
50.9539367,-1.2120688,Bishop's Waltham,5000,128,782,1801,3,128,1,0.143801175,110.34201049804688,112.69000625610352,5461.627245458825,5483.445945056755
50.9539367,-1.2120688,Bishop's Waltham,5000,256,782,1801,24,256,1,0.196857165,85.40100860595703,111.7959976196289,4581.541110677177,5494.963640234381
50.9539367,-1.2120688,Bishop's Waltham,5000,384,782,1801,21,384,1,0.289910602,71.43300247192383,103.31299591064453,4755.7028764575,5499.355774381908
50.9539367,-1.2120688,Bishop's Waltham,5000,512,782,1801,26,512,1,0.385470521,66.35600280761719,102.52600860595703,4908.521181221375,5495.6320182216
50.9539367,-1.2120688,Bishop's Waltham,5000,640,782,1801,64,640,1,0.41181848,71.52300643920898,111.87897491455078,4659.369268981351,5499.3093113459645
50.9539367,-1.2120688,Bishop's Waltham,5000,768,782,1801,64,768,1,0.478620249,68.03299331665039,118.2969970703125,4649.511344896578,5498.522032653932
50.9539367,-1.2120688,Bishop's Waltham,5000,896,782,1801,64,896,1,0.606715319,68.46700668334961,120.7359733581543,4869.720928802051,5498.792136288654
50.9539367,-1.2120688,Bishop's Waltham,5000,1024,782,1801,64,1024,1,0.613457581,89.3270206451416,129.73101043701172,5069.270041132091,5499.7369297232635
50.9539367,-1.2120688,Bishop's Waltham,5000,2048,782,1801,64,2048,1,0.953975142,102.11297607421875,120.22198486328125,5088.051025352548,5498.787744840453
50.9539367,-1.2120688,Bishop's Waltham,5000,3072,782,1801,64,3072,1,1.636024388,103.218994140625,118.93699645996094,5232.375257836923,5499.061837261389
50.9539367,-1.2120688,Bishop's Waltham,5000,4096,782,1801,64,4096,1,2.377692612,112.03300476074219,123.6089859008789,5341.055075606863,5499.9080030834275
